mileage,make,model,fuel,gear,offerType,price,hp,year
11000,Audi,A3,Gasoline,Automatic,Demonstration,31890.0,150.0,2019
6921,Audi,A5,Gasoline,Automatic,Used,,190.0,2019
14259,Mercedes-Benz,E 200,Diesel,Automatic,Used,32555.0,160.0,2019
59990,Audi,A5,Diesel,Automatic,Used,33450.0,190.0,2019
23526,Volkswagen,Golf,Gasoline,Automatic,Used,33990.0,245.0,2019
26800,Cupra,Ateca,Gasoline,Automatic,Used,34890.0,300.0,2019
10300,Cupra,Ateca,Gasoline,Automatic,Used,34950.0,300.0,2019
7190,Audi,A5,Diesel,Automatic,Used,35890.0,190.0,2019
5500,Volkswagen,Passat Variant,Diesel,Automatic,Demonstration,35970.0,190.0,2019
1250,Mercedes-Benz,C 220,Diesel,Automatic,Used,35989.0,194.0,2019
9600,Mercedes-Benz,CLA 250,Gasoline,Automatic,Used,36333.0,224.0,2019
22337,Volvo,V90,Diesel,Automatic,Used,36850.0,190.0,2019
36293,Volkswagen,Arteon,Diesel,Automatic,Used,36880.0,190.0,2019
26900,Audi,A6,Diesel,Automatic,Used,36990.0,204.0,2019
23900,Audi,RS5,Gasoline,Automatic,Used,85550.0,450.0,2020
12500,Audi,e-tron,Electric,Automatic,Demonstration,85690.0,408.0,2020
20500,Jaguar,F-Type,Gasoline,Automatic,Used,85900.0,551.0,2020
19990,Audi,RS4,Gasoline,Automatic,Demonstration,86750.0,450.0,2020
1,Dodge,Challenger,Gasoline,Automatic,Used,88990.0,717.0,2020
19500,Audi,RS5,Gasoline,Automatic,Demonstration,89440.0,450.0,2020
9900,Volkswagen,Touareg,Diesel,Automatic,Used,89800.0,421.0,2020
27900,Audi,SQ7,Diesel,Automatic,Used,91443.0,435.0,2020
6200,Audi,RS5,Gasoline,Automatic,Demonstration,97990.0,510.0,2020
23750,Land,Rover Range Rover,Diesel,Automatic,Used,98900.0,340.0,2020
25650,Audi,SQ7,Diesel,Automatic,Used,99890.0,435.0,2020
23650,Audi,SQ7,Diesel,Automatic,Used,99890.0,435.0,2020
7500,Volkswagen,Touareg,Diesel,Automatic,Demonstration,99940.0,421.0,2020
2900,Audi,TT RS,Gasoline,Automatic,Used,99990.0,400.0,2020
4450,Volkswagen,Crafter,Diesel,Automatic,Used,101220.0,177.0,2020
30000,Audi,RS6,Gasoline,Automatic,Used,112440.0,600.0,2020
14000,Audi,RS7,Gasoline,Automatic,Used,,600.0,2020
8350,Audi,RS7,Gasoline,Automatic,Used,135890.0,600.0,2020
4490,Audi,RS6,Gasoline,Automatic,Demonstration,136890.0,600.0,2020
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,11990.0,72.0,2021
10,Hyundai,i10,Gasoline,Manual,Pre-registered,11990.0,67.0,2021
1000,Citroen,C1,Gasoline,Manual,Demonstration,11990.0,72.0,2021
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,12190.0,72.0,2021
10,Toyota,Aygo,Gasoline,Manual,Pre-registered,12390.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12390.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12390.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12390.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12390.0,72.0,2021
10,Kia,Picanto,Gasoline,Manual,Demonstration,12450.0,67.0,2021
9,Toyota,Aygo,,Manual,Pre-registered,12590.0,72.0,2021
1000,Mitsubishi,Space Star,Gasoline,Manual,Demonstration,12590.0,71.0,2021
1000,Mitsubishi,Space Star,Gasoline,Manual,Demonstration,12590.0,71.0,2021
15,Fiat,500,Gasoline,Manual,Pre-registered,12780.0,69.0,2021
15,Fiat,500,Electric/Gasoline,Manual,Pre-registered,12780.0,69.0,2021
10,Ford,Fiesta,Gasoline,Manual,Pre-registered,12790.0,75.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12790.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12790.0,72.0,2021
10,Toyota,Aygo,Gasoline,Automatic,Pre-registered,12790.0,72.0,2021
9,Toyota,Aygo,Gasoline,Manual,Pre-registered,12790.0,72.0,2021
125153,Mazda,6,Gasoline,Manual,Used,7999.0,155.0,2011
138856,Volkswagen,Polo GTI,Gasoline,Automatic,Used,7999.0,179.0,2011
87000,Opel,Astra,Gasoline,Manual,Used,8000.0,101.0,2011
40000,Mazda,3,Gasoline,Manual,Used,8200.0,105.0,2011
149898,Fiat,Freemont,Diesel,Manual,Used,8390.0,140.0,2011
108000,Opel,Insignia,Gasoline,Manual,Used,8400.0,179.0,2011
168000,BMW,318,Gasoline,Manual,Used,8430.0,143.0,2011
83418,Suzuki,SX4,Gasoline,Manual,Used,8450.0,120.0,2011
195600,Mercedes-Benz,Vito,Diesel,Automatic,Used,8490.0,136.0,2011
68177,Honda,Jazz,Gasoline,Automatic,Used,8495.0,99.0,2011
125000,Volkswagen,Passat,Gasoline,Manual,Used,8499.0,122.0,2011
135856,Volkswagen,Touran,Diesel,Manual,Used,8499.0,105.0,2011
49155,Volkswagen,Golf,Gasoline,Manual,Used,8499.0,122.0,2011
70300,Opel,Zafira Tourer,Gasoline,Manual,Used,8499.0,140.0,2011
63000,Volkswagen,Golf,Gasoline,Automatic,Used,8500.0,122.0,2011
124588,Nissan,Juke,Gasoline,Automatic,Used,8500.0,190.0,2011
145000,Volkswagen,Passat Variant,Gasoline,Automatic,Used,8500.0,160.0,2011
141000,BMW,318,Gasoline,,Used,8550.0,136.0,2011
110250,Volkswagen,Caddy,Diesel,Manual,Used,8790.0,102.0,2011
134788,Hyundai,iX35,Gasoline,Manual,Used,8850.0,135.0,2011
216945,Nissan,Qashqai+2,Diesel,Manual,Used,8190.0,131.0,2012
114000,Opel,Insignia,Diesel,Manual,Used,8290.0,131.0,2012
118000,Chevrolet,Orlando,Gasoline,Automatic,Used,8399.0,141.0,2012
118000,Chevrolet,Orlando,Gasoline,Automatic,Used,8399.0,141.0,2012
88730,Skoda,Octavia,Gasoline,Manual,Used,8479.0,122.0,2012
133200,Volvo,V40,Diesel,Manual,Used,8490.0,114.0,2012
97863,Opel,Zafira,Gasoline,Automatic,Used,8490.0,140.0,2012
97900,Ford,Fiesta,Gasoline,Automatic,Used,8490.0,97.0,2012
54500,Toyota,Auris,Gasoline,Automatic,Used,8490.0,132.0,2012
134241,Ford,Grand C-Max,Gasoline,Manual,Used,8490.0,150.0,2012
99650,Volvo,V60,Diesel,Manual,Used,8490.0,114.0,2012
102234,Honda,Jazz,Gasoline,Automatic,Used,8490.0,88.0,2012
98242,Hyundai,i30,Gasoline,Manual,Used,8490.0,99.0,2012
195500,BMW,325,Diesel,Manual,Used,8499.0,204.0,2012
107000,Audi,A1,Gasoline,Manual,Used,8499.0,86.0,2012
99000,Toyota,Auris,Electric/Gasoline,Automatic,Used,8500.0,99.0,2012
168000,Volkswagen,Golf,Diesel,Manual,Used,8500.0,105.0,2012
120800,Volkswagen,Touran,Diesel,Manual,Used,8500.0,105.0,2012
112119,Volkswagen,Golf,Gasoline,Manual,Used,8579.0,122.0,2012
47693,Toyota,Auris,Gasoline,Manual,Used,8690.0,99.0,2012
93000,BMW,116,Gasoline,Manual,Used,8900.0,136.0,2013
123500,Opel,Mokka,Diesel,Manual,Used,8950.0,131.0,2013
117000,Skoda,Rapid/Spaceback,Diesel,Manual,Used,8950.0,105.0,2013
24400,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,8990.0,99.0,2013
48100,Ford,B-Max,Gasoline,Manual,Used,8990.0,101.0,2013
170500,Volkswagen,Golf,Diesel,Automatic,Used,8990.0,105.0,2013
84986,Hyundai,i30,Gasoline,Manual,Used,8990.0,99.0,2013
90000,Citroen,Berlingo,Diesel,Automatic,Used,8998.0,92.0,2013
80000,Opel,Zafira,,Manual,Used,8999.0,140.0,2013
80000,Opel,Zafira,Gasoline,Manual,Used,8999.0,140.0,2013
72500,Volkswagen,Golf,Gasoline,Manual,Used,9200.0,86.0,2013
103145,Kia,Ceed SW / cee'd SW,Gasoline,Manual,Used,9400.0,135.0,2013
13227,Opel,Meriva,Gasoline,Automatic,Used,9450.0,120.0,2013
89500,Ford,C-Max,Gasoline,Manual,Used,9485.0,125.0,2013
259800,Volkswagen,Sharan,Diesel,Manual,Used,9490.0,140.0,2013
106955,Kia,Ceed / cee'd,Diesel,Automatic,Used,9490.0,128.0,2013
182000,Mazda,6,Diesel,Manual,Used,9490.0,175.0,2013
73726,Renault,Scenic,Gasoline,Manual,Used,9495.0,116.0,2013
111400,Volkswagen,Golf,Gasoline,Manual,Used,,140.0,2013
163082,Hyundai,iX35,LPG,Automatic,Used,9500.0,163.0,2013
115000,Mazda,3,Gasoline,Manual,Used,9100.0,165.0,2014
126357,Volkswagen,Golf,Diesel,Manual,Used,9450.0,110.0,2014
115800,Ford,Focus,Gasoline,Manual,Used,9480.0,150.0,2014
87950,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9490.0,105.0,2014
89821,SsangYong,Korando,Diesel,Manual,Used,9490.0,150.0,2014
75384,Ford,C-Max,Gasoline,Manual,Used,9490.0,125.0,2014
119819,Ford,Mondeo,Gasoline,Manual,Used,9499.0,160.0,2014
89048,Volkswagen,Golf Variant,Diesel,Manual,Used,9499.0,110.0,2014
40775,Kia,Ceed / cee'd,Gasoline,Manual,Used,9500.0,135.0,2014
43614,Suzuki,Swift,Gasoline,Manual,Used,9500.0,136.0,2014
82574,Mazda,3,Gasoline,Manual,Used,9500.0,101.0,2014
176390,Audi,A4,Diesel,Manual,Used,9500.0,136.0,2014
41000,SEAT,Toledo,Gasoline,Manual,Used,9500.0,105.0,2014
135600,Volvo,V40,Diesel,Manual,Used,9580.0,114.0,2014
140308,Opel,Insignia,Gasoline,Manual,Used,9665.0,140.0,2014
71222,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9675.0,105.0,2014
74068,Skoda,Rapid/Spaceback,,Manual,Used,9698.0,105.0,2014
80006,SEAT,Leon,Gasoline,Manual,Used,9850.0,105.0,2014
80006,SEAT,Leon,Gasoline,Manual,Used,9850.0,105.0,2014
55000,SsangYong,Tivoli,Gasoline,Manual,Used,9480.0,128.0,2015
69000,Ford,C-Max,Gasoline,Manual,Used,9490.0,125.0,2015
98585,MINI,One D Countryman,Diesel,Manual,Used,9490.0,90.0,2015
92605,Peugeot,308,Gasoline,Manual,Used,9490.0,131.0,2015
88745,Ford,Focus,Gasoline,Manual,Used,9490.0,125.0,2015
51621,Volkswagen,Golf,Gasoline,Manual,Used,9499.0,86.0,2015
55915,Hyundai,i30,Gasoline,Manual,Used,9499.0,101.0,2015
112400,Volkswagen,Crafter,Diesel,Manual,Used,9500.0,109.0,2015
45000,Kia,Picanto,Gasoline,Manual,Used,9600.0,86.0,2015
64500,Hyundai,i30,Gasoline,Manual,Used,9740.0,99.0,2015
52000,Citroen,C4,Gasoline,Manual,Used,9800.0,131.0,2015
66550,Kia,Venga,Gasoline,Manual,Used,9850.0,90.0,2015
38938,Opel,Meriva,Gasoline,Manual,Used,9850.0,140.0,2015
86705,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9850.0,110.0,2015
61000,Ford,Focus,Gasoline,Manual,Used,9875.0,101.0,2015
178965,Skoda,Octavia,Diesel,Manual,Used,9880.0,150.0,2015
79900,Citroen,C4 Aircross,Diesel,Manual,Used,9890.0,114.0,2015
60500,Citroen,C3 Picasso,Gasoline,Manual,Used,9890.0,110.0,2015
34584,Ford,B-Max,Gasoline,Manual,Used,9900.0,125.0,2015
87600,Fiat,Scudo,Diesel,Manual,Used,9900.0,128.0,2015
45500,Renault,Megane,Diesel,Manual,Used,8900.0,110.0,2016
129818,Volkswagen,Golf,Diesel,Manual,Used,8900.0,110.0,2016
116197,Opel,Astra,Diesel,Manual,Used,8950.0,110.0,2016
113607,Opel,Astra,Diesel,Manual,Used,8970.0,136.0,2016
43077,Renault,Clio,Gasoline,Manual,Used,8985.0,90.0,2016
750,Citroen,C-Elysée,Gasoline,Manual,Used,8990.0,82.0,2016
34869,Hyundai,i20,Gasoline,Manual,Used,8990.0,84.0,2016
113573,Opel,Astra,Diesel,Manual,Used,8990.0,110.0,2016
63499,Suzuki,Swift,Gasoline,Manual,Used,8990.0,94.0,2016
118870,Opel,Astra,Diesel,Manual,Used,8990.0,110.0,2016
99874,Opel,Astra,Diesel,Manual,Used,8990.0,110.0,2016
47078,Skoda,Fabia,Gasoline,Manual,Used,8990.0,60.0,2016
38627,Renault,Kangoo,Diesel,Manual,Used,8990.0,75.0,2016
25609,Volkswagen,Polo,Gasoline,Manual,Used,8990.0,60.0,2016
149014,Volkswagen,Golf,Diesel,Manual,Used,8990.0,116.0,2016
68499,Citroen,C4,Gasoline,Manual,Used,8990.0,82.0,2016
52300,Peugeot,108,Gasoline,Manual,Used,8995.0,82.0,2016
24800,Hyundai,i30,Gasoline,Manual,Used,8999.0,101.0,2016
93000,Volkswagen,Touran,Gasoline,Manual,Used,,110.0,2016
48000,Renault,Megane,Gasoline,Manual,Used,,101.0,2016
27948,Fiat,500,Gasoline,Manual,Used,8190.0,69.0,2017
25588,Fiat,500,Gasoline,Manual,Used,8190.0,69.0,2017
26629,Fiat,500,Gasoline,Manual,Used,8190.0,69.0,2017
35035,Ford,Fiesta,Gasoline,Manual,Used,8190.0,71.0,2017
13090,Volkswagen,up!,Gasoline,Manual,Used,8234.0,60.0,2017
27460,Fiat,500,Gasoline,Manual,Used,8290.0,69.0,2017
180000,Opel,Insignia,Diesel,Manual,Used,8330.0,136.0,2017
30773,Nissan,Micra,Gasoline,Manual,Used,8380.0,80.0,2017
29893,Opel,Corsa,Gasoline,Manual,Used,8390.0,69.0,2017
64000,Skoda,Fabia,Gasoline,Manual,Used,8440.0,60.0,2017
43867,Ford,Fiesta,Gasoline,Manual,Used,8440.0,71.0,2017
33120,Skoda,Citigo,Gasoline,Manual,Used,8450.0,75.0,2017
78850,Opel,Corsa,Gasoline,Manual,Used,8450.0,90.0,2017
44052,Citroen,C1,Gasoline,Manual,Used,8450.0,82.0,2017
63817,Opel,Corsa,Gasoline,Manual,Used,8470.0,90.0,2017
31945,Opel,Corsa,Gasoline,Manual,Used,8470.0,69.0,2017
197200,Renault,Megane,Diesel,Automatic,Used,8490.0,110.0,2017
21800,Microcar,Due,Diesel,Automatic,Used,8490.0,5.0,2017
10200,Peugeot,208,Gasoline,Manual,Used,8490.0,68.0,2017
34556,Renault,Clio,Gasoline,Manual,Used,8495.0,73.0,2017
23699,Skoda,Citigo,Gasoline,Manual,Used,6990.0,60.0,2018
48290,Hyundai,i10,Gasoline,Manual,Used,6990.0,87.0,2018
32500,Renault,Twingo,Gasoline,Manual,Used,6999.0,69.0,2018
31750,Opel,Corsa,Gasoline,Manual,Used,7390.0,69.0,2018
39600,Mitsubishi,Space Star,Gasoline,Manual,Used,7479.0,71.0,2018
55000,Toyota,Aygo,Gasoline,Manual,Used,7590.0,72.0,2018
14700,Skoda,Citigo,Gasoline,Manual,Used,7650.0,60.0,2018
45816,Volkswagen,up!,Gasoline,Manual,Used,7699.0,60.0,2018
29387,Hyundai,i10,Gasoline,Manual,Used,7790.0,67.0,2018
82800,Opel,Corsa,Gasoline,Manual,Used,7800.0,90.0,2018
8900,Citroen,C1,Gasoline,Manual,Used,7880.0,72.0,2018
33976,Skoda,Citigo,CNG,Manual,Used,7890.0,68.0,2018
7050,Citroen,C1,Gasoline,Manual,Demonstration,7890.0,69.0,2018
2900,Others,,Electric,Automatic,Used,7900.0,5.0,2018
32286,Opel,Karl,Gasoline,Manual,Used,7940.0,75.0,2018
57816,Ford,Fiesta,Gasoline,Manual,Used,7940.0,71.0,2018
49000,SEAT,Mii,Gasoline,Manual,Used,7940.0,60.0,2018
30769,Ford,Fiesta,Gasoline,Manual,Used,7940.0,71.0,2018
76999,Volkswagen,up!,Gasoline,Manual,Used,7949.0,60.0,2018
34956,Volkswagen,up!,Gasoline,Manual,Used,7976.0,60.0,2018
34348,Skoda,Fabia,Gasoline,Manual,Used,9727.0,60.0,2019
60866,Opel,,Gasoline,Manual,Used,12290.0,82.0,2019
11400,Ford,Fiesta,Gasoline,Manual,Demonstration,12400.0,86.0,2019
7400,Mitsubishi,Space Star,Gasoline,Automatic,Used,12900.0,80.0,2019
10000,Ford,Fiesta,Gasoline,Manual,Used,12990.0,86.0,2019
100,Ford,Fiesta,Gasoline,Manual,Used,13862.0,86.0,2019
100,Ford,Fiesta,Gasoline,Manual,Used,13990.0,86.0,2019
200,Ford,Fiesta,Gasoline,Manual,Used,13990.0,71.0,2019
14970,SsangYong,Tivoli,Gasoline,Automatic,Used,14980.0,128.0,2019
21537,Skoda,Fabia,Gasoline,Manual,Used,14980.0,110.0,2019
5680,Renault,Clio,Gasoline,Automatic,Used,15690.0,131.0,2019
3550,Opel,,Gasoline,Manual,Used,15800.0,110.0,2019
6950,Ford,C-Max,Gasoline,Manual,Used,16886.0,125.0,2019
24000,Ford,C-Max,Gasoline,Manual,Used,16990.0,125.0,2019
29950,Ford,Focus,Gasoline,Manual,Used,17184.0,125.0,2019
31673,Ford,EcoSport,Gasoline,Manual,Used,17880.0,125.0,2019
31050,Skoda,Octavia,Gasoline,Manual,Used,17990.0,150.0,2019
4000,Renault,Clio,Gasoline,Manual,Demonstration,18143.0,101.0,2019
19958,Ford,EcoSport,Gasoline,Manual,Used,18880.0,125.0,2019
3550,Renault,Captur,Gasoline,Manual,Demonstration,18900.0,90.0,2019
21185,Ford,Puma,Electric/Gasoline,Manual,Employee's car,20470.0,155.0,2020
4853,Audi,A1,Gasoline,Manual,Used,20680.0,95.0,2020
8000,Volkswagen,Golf,Gasoline,Manual,Used,20900.0,116.0,2020
23550,Volkswagen,Golf,Gasoline,Manual,Used,20940.0,131.0,2020
22480,Skoda,Scala,Gasoline,Automatic,Employee's car,20980.0,150.0,2020
20910,Skoda,Scala,Gasoline,Automatic,Employee's car,21280.0,150.0,2020
16605,Ford,Focus,Diesel,Automatic,Employee's car,21390.0,150.0,2020
2409,Mazda,CX-3,Gasoline,Manual,Demonstration,21480.0,121.0,2020
14310,Ford,Focus,Diesel,Automatic,Employee's car,21980.0,150.0,2020
9395,Ford,Focus,Diesel,Automatic,Employee's car,21990.0,150.0,2020
1111,SEAT,Leon,Gasoline,Manual,Demonstration,22750.0,150.0,2020
13050,Volkswagen,T-Cross,Gasoline,Automatic,Used,22790.0,116.0,2020
4445,Ford,Mondeo,Electric/Gasoline,Automatic,Employee's car,22960.0,188.0,2020
17364,Skoda,Octavia,Gasoline,Manual,Employee's car,23380.0,150.0,2020
9990,Ford,Focus,Diesel,Automatic,Employee's car,23450.0,150.0,2020
2465,Ford,Mondeo,Electric/Gasoline,Automatic,Employee's car,23450.0,188.0,2020
7190,Mazda,3,Gasoline,Manual,Demonstration,23480.0,179.0,2020
12036,Skoda,Octavia,Gasoline,Manual,Employee's car,23780.0,150.0,2020
1111,SEAT,Leon,Gasoline,Manual,Demonstration,23950.0,131.0,2020
4000,Mercedes-Benz,V 300,Diesel,Automatic,Demonstration,67776.0,237.0,2021
3000,Mercedes-Benz,EQC 400,Electric,Automatic,Demonstration,69890.0,197.0,2021
4000,Mercedes-Benz,V 250,Diesel,Automatic,Demonstration,71341.0,190.0,2021
10,Jaguar,F-Pace,Diesel,Automatic,Demonstration,72540.0,300.0,2021
4000,Mercedes-Benz,GLA 45 AMG,Gasoline,Automatic,Demonstration,74230.0,421.0,2021
1050,Land,Rover Range Rover Velar,Gasoline,Automatic,Demonstration,75430.0,250.0,2021
8000,Mercedes-Benz,GLE 350,Diesel,Automatic,Demonstration,83444.0,272.0,2021
1500,Volkswagen,T6 California,Diesel,Automatic,Demonstration,83990.0,150.0,2021
3000,Mercedes-Benz,GLE 400,Diesel,Automatic,Demonstration,97890.0,330.0,2021
4257,Mercedes-Benz,E 53 AMG,Gasoline,Automatic,Demonstration,101450.0,435.0,2021
3000,Mercedes-Benz,S 350,Diesel,Automatic,Demonstration,103890.0,286.0,2021
8000,Mercedes-Benz,S 350,Diesel,Automatic,Demonstration,105444.0,286.0,2021
138,Dacia,Sandero,LPG,Manual,Used,13680.0,101.0,2021
138,Dacia,Sandero,Gasoline,Manual,Used,13680.0,101.0,2021
126,Dacia,Sandero,LPG,Manual,Pre-registered,13680.0,101.0,2021
126,Dacia,Sandero,Gasoline,Manual,Pre-registered,13680.0,101.0,2021
10,Hyundai,i10,,Automatic,Pre-registered,15690.0,84.0,2021
11,Hyundai,i20,Gasoline,Automatic,Pre-registered,15900.0,101.0,2021
112,Dacia,Duster,Gasoline,Manual,Pre-registered,15980.0,101.0,2021
198000,Opel,Zafira,Diesel,Manual,Used,3999.0,110.0,2011
185000,Kia,Ceed / cee'd,Diesel,Manual,Used,3999.0,90.0,2011
500000,Volkswagen,Touran,Diesel,Manual,Used,3999.0,105.0,2011
72000,Chevrolet,Spark,Gasoline,Manual,Used,4000.0,68.0,2011
145000,Citroen,C3,Gasoline,Manual,Used,4000.0,73.0,2011
81500,Chevrolet,Spark,Gasoline,Manual,Used,4090.0,68.0,2011
54071,Hyundai,i10,Gasoline,Manual,Used,4099.0,69.0,2011
99088,smart,forTwo,Gasoline,Manual,Used,4100.0,84.0,2011
211993,Mercedes-Benz,A 180,Diesel,Manual,Used,4188.0,109.0,2011
169600,Volkswagen,Golf,Gasoline,Manual,Used,4197.0,105.0,2011
69000,Hyundai,i20,Gasoline,Manual,Used,4199.0,77.0,2011
176000,Suzuki,Swift,Diesel,Manual,Used,4200.0,75.0,2011
94000,Skoda,Fabia,Gasoline,Manual,Used,4200.0,60.0,2011
159500,Skoda,Fabia,Gasoline,Manual,Used,4200.0,105.0,2011
245647,Volvo,V50,Diesel,Manual,Used,4200.0,114.0,2011
434000,Skoda,Superb,Diesel,Automatic,Used,4200.0,170.0,2011
62000,Fiat,Panda,Gasoline,Manual,Used,4200.0,69.0,2011
119182,smart,forTwo,Gasoline,Semi-automatic,Used,4200.0,71.0,2011
242000,SEAT,Ibiza,Gasoline,Manual,Used,4200.0,82.0,2011
112000,Opel,Corsa,Gasoline,Manual,Used,4250.0,87.0,2011
174000,Opel,Astra,Diesel,Manual,Used,4950.0,110.0,2012
122000,Ford,Focus,Diesel,Manual,Used,4950.0,116.0,2012
111300,Volkswagen,up!,Gasoline,Manual,Used,4960.0,75.0,2012
94944,Renault,Kangoo,Diesel,Manual,Used,4990.0,75.0,2012
125000,Citroen,C3 Picasso,Gasoline,Manual,Used,4990.0,95.0,2012
130000,Kia,Rio,Gasoline,Manual,Used,4990.0,86.0,2012
