Дата,ID сессии,ID клиента,Доход,Оценка
2021-03-03,aleaheeghaytacecerjrhdijxu,1463430,0,
2021-03-03,aleaghjtcechtcecacecerydkkthy,41254404,0,
2021-03-03,aleahrtyttyalacecerehycecrhy,12141255,0,
2021-03-03,aleahrggcecceceacecerrnronoyk,2442515,0,
2021-03-03,alearceccechtrjeeacecerxtdpgdy,42123203,0,
2021-03-03,aleaghallalyacecernhxrtii,44225115,0,
2021-03-03,aleagjtcecerhcecacecernxalkujv,13022143,0,
2021-03-03,aleahrtrhrretaceceririyscg,2222452,0,
2021-03-03,aleahlyaallraacecercrhqtrce,44014124,0,
2021-03-03,aleahljacecgrjacecerkiuhfinj,40187341,0,
2021-03-03,aleahlgtjeehacecervthufond,5464522,0,
2021-03-03,aleahjrylahjlaceceridrrdryh,60421,0,
2021-03-03,aleagcecjahaahacecerfqyaovpt,2441244,0,
2021-03-03,aleahlhltlahtacecernpyhjmy,50450145,0,
2021-03-03,aleahjrhjheleacecereyfyhal,44044424,0,
2021-03-03,aleagjetejjracecerrrtxalyy,5064120,0,
2021-03-03,aleahrceceeehalacecerjhrruohp,13414325,0,
2021-03-03,aleahrrtlcecyatacecerfqrkttyr,54441414,0,
2021-03-03,aleahltylrcechaacecerhyhcechrtd,424664,0,
2021-03-03,aleaalececygceceacecerupohrren,44212522,0,
2021-03-03,aleahjceclrhthcecacecereetyxeod,43240765,0,
2021-03-03,aleahjhraleryacecerypkieyhs,1062212,0,
2021-03-03,aleahjjjhtcecthacecerfeyrrhfk,141227,0,
2021-03-03,aleahjrehlretacecerrarprt,125024,0,
2021-03-03,aleagececreathacecernhdrrvry,14313242,0,
2021-03-03,aleahrljgeeracecervhbcecrxlhs,75461,0,
2021-03-03,aleahrljlajceclacecermhtombj,562403,0,
2021-03-03,aleahllrececajhacecermyohvrh,43415103,0,
2021-03-03,aleahjlellhececacecerttnrhcm,40443441,0,
2021-03-03,aleahalcectalcecracecerjyytvekh,55134414,0,
2021-03-03,aleahrhcecthrjhacecernetrpprn,42145121,0,
2021-03-03,aleahrggcecceceacecerrnronoyk,2442515,0,
2021-03-03,aleaalececygceceacecerupohrren,44212522,0,
2021-03-03,aleahjcecljehececacecerbryyhyfv,14145441,0,
2021-03-03,aleaheeghaytacecerjrhdijxu,1463430,0,
2021-03-03,aleahjeegreeacecerrerhtjre,34214332,0,
2021-03-03,aleahjltyethaacecerrucyptri,31234422,0,
2021-03-03,aleagehayhteacecertesrnylr,34144205,0,
2021-03-03,aleahrececeehjjacecerufuhkalh,5043644,0,
2021-03-03,aleahratrllltacecerthpqekhj,42152325,0,
2021-03-03,aleahrgllalhacecerridyrhr,44874024,0,
2021-03-03,aleahrrryyejraceceryeessxpc,48748741,0,
2021-03-03,aleahllaleetracecerxcecxylie,723444,0,
2021-03-03,aleahllrrtythacecervxemhvrk,31520105,0,
2021-03-03,alearcecceceacecjcechaceceryrkyrhqr,42251212,0,
2021-03-03,aleahrhjhrleeacecerexyoxuqh,3012444,0,
2021-03-03,aleahrhcecceceagacecerjcecnlreeq,4256243,0,
2021-03-03,aleahjehrhrtracecerrenhte,30451870,0,
2021-03-03,aleahjeegreeacecerrerhtjre,34214332,0,
2021-03-03,aleahjryhjahlacecerttpreikh,34404222,0,
2021-03-03,aleahjlayahraaceceryydsuerh,44124342,0,
2021-03-03,aleahjllreealacecerymjihqhe,14251251,0,
2021-03-03,aleageyttljjacecereetjrlt,34230434,0,
2021-03-03,aleahalatrrteacecerphqchuyi,121473,0,
2021-03-03,aleahaljeaeeaacecerprdejxy,14347,0,
2021-03-03,aleagrtyhajhacecervsdsystj,13422444,0,
2021-03-03,aleahrhethcechlacecerutyybjrr,42504332,0,
2021-03-03,aleahreerhalhacecerhuruprqm,43444242,0,
2021-03-03,aleahleehjtjtacecerrvsrgon,12412432,0,
2021-03-03,aleahlatceceyttacecerkprjdefs,4123360,0,
2021-03-03,aleahlarrgthacecerhbpyqraq,1412405,0,
2021-03-03,aleahlalreacecaacecerqdsyyqt,45145132,0,
2021-03-03,aleaallhahehaacecerohbrpeel,34422342,0,
2021-03-03,aleahjececatcechracecersyhttdbr,4410242,0,
2021-03-03,aleahjelalhehacecerheylpdhq,3130874,0,
2021-03-03,aleahjalhlrreacecerayheyrrn,53134402,0,
2021-03-03,aleahjaleettcecacecerphrdtktj,1464124,0,
2021-03-03,aleaheereehjeacecerhrhnylp,1487041,0,
2021-03-03,aleaheerhcechaeacecerufeoyfck,53154251,0,
2021-03-03,aleahrcecarthjraceceroehejjr,2254151,0,
2021-03-03,aleahrgllalhacecerridyrhr,44874024,0,
2021-03-03,aleahrraleyrtacecerjryhnyrn,44023424,0,
2021-03-03,aleahltahrlltacecerryyqrgi,4024464,0,
2021-03-03,aleahtrlhlaljaceceryyonyrdh,25124542,0,
2021-03-03,aleahjtlcecjttcecacecernrrunieo,12224141,0,
2021-03-03,aleaheeajcecrcecaacecertohaifvf,12422032,0,
2021-03-03,aleahjeeealcechacecerpprhkrmr,45053120,0,
2021-03-03,aleahjeeealcechacecerpprhkrmr,45053120,0,
2021-03-03,aleahjltrrrhaaceceridhrtvun,45025142,0,
2021-03-03,aleagcecyrhrhracecerlfntnert,425134,0,
2021-03-03,aleagceclrylheacecerhrerrftn,202464,0,
2021-03-03,aleageycecjceccechacecermlvhlfxb,606143,0,
2021-03-03,aleagglrycecyacecertryhfibr,12525132,0,
2021-03-03,aleaghlhaagacecerortyocecyl,44245405,0,
2021-03-03,aleagtttjceceeacecerryurxbqr,4241241,0,
2021-03-03,aleahallahcecrcecacecerhqascecelp,31045524,0,
2021-03-03,aleaghjtcechtcecacecerydkkthy,41254404,0,
2021-03-03,aleagrhetthcecacecerhyrimrvi,6342244,0,
2021-03-03,aleagrhjalrcecacecererdqcecncc,45874202,14389.164564999999,4
2021-03-03,aleagrrjleleacecerrvtlthj,31010444,0,
2021-03-03,aleaglttaelhacecerjhtrnseyt,512231,0,
2021-03-03,aleagljlececeyacecerccechcecxmpn,6455444,0,
2021-03-03,aleaglhcechlhaacecerihprgq,45031204,0,
2021-03-03,aleaglghjhracecertacecnhiy,4424444,0,
2021-03-03,aleahrcecalaretacecerhoytyqhr,45243341,0,
2021-03-03,aleahrcecyalyjhaceceroprlefhr,6444140,0,
2021-03-03,aleahrcecletrjhacecerycehklhyp,34123103,0,
2021-03-03,aleahrhaelheeacecerytjrycechn,4432445,0,
2021-03-03,aleahrgelyttacecerohpvoeml,10554152,0,
2021-03-03,aleahrtgehalacecerneyrteer,40545213,0,
2021-03-03,aleahrjceclhceclcecacecerrcnvertm,5612424,0,
2021-03-03,aleahrjajcecalhaceceruarceccyrc,43450441,0,
2021-03-03,aleahrhaeeeylacecerbshqxyr,40342514,0,
2021-03-03,aleahrhahcecljhacecervubdnyyr,32141442,0,
2021-03-03,aleahralaaeececacecerlysjrrmh,4242403,0,
2021-03-03,aleahrrayceclayaceceryheasksh,10544255,0,
2021-03-03,aleahrrayceclayaceceryheasksh,10544255,0,
2021-03-03,aleahrrtyylylacecereaorrhep,4425344,0,
2021-03-03,aleahrrrcecaaryacecersyefxybh,45144442,0,
2021-03-03,aleahrlcechjlylacecerrelyrrr,54442344,0,
2021-03-03,aleahrljceccecyhlacecerekegvrl,34421444,0,
2021-03-03,aleahlcecherrrracecerxurehkrp,41232241,0,
2021-03-03,aleahleyrjcecycecacecerstifdaef,613422,0,
2021-03-03,aleahlhealjleacecerpuuvrqy,13412424,0,
2021-03-03,aleahltylrcechaacecerhyhcechrtd,424664,0,
2021-03-03,aleahltrecechaaacecerdirpghn,14102424,0,
2021-03-03,aleahltrrayhtacecerbtyufnrr,4322632,0,
2021-03-03,aleahlyryettracecererectsi,25112251,0,
2021-03-03,aleahlhjacechlaacecerxpsoeyeq,4234445,0,
2021-03-03,aleahlrtlrythacecerqydtjbhu,44104244,0,
2021-03-03,alearcecceccecerrjlaceceriysorjvh,4215236,0,
2021-03-03,alearceccecaartcectacecerthyyeha,4154421,0,
2021-03-03,alearcecealthcecjacecerrohkuus,18730244,0,
2021-03-03,alearcecetececrtcecaceceraxqqhrb,44143421,0,
2021-03-03,alearececetjthlacecerrmvirqcc,4244226,0,
2021-03-03,aleahjcectcecceceeyaceceryhyqtaey,1406440,0,
2021-03-03,aleahjegcecttlacecervnamhur,54423421,0,
2021-03-03,aleahjghehtlacecerctuslkcecd,14425544,0,
2021-03-03,aleageheeyceclacecerrhuoyxrdy,1201462,0,
2021-03-03,aleagtajgcechaceceryyrrcecrcech,572322,0,
2021-03-03,aleahalealaahacecershamasg,4124464,0,
2021-03-03,aleagjceccechcecjeacecerytbytkg,50241504,0,
2021-03-03,aleaglcecetrtlacecervlhtececrh,51201410,0,
2021-03-03,aleaglajhalhacecerpbrfntyh,26604,0,
2021-03-03,aleahrehrjgaacecerqeyrxhrr,54045223,0,
2021-03-03,aleahrhegrltacecerjexrfhqp,45422340,0,
2021-03-03,aleahlceclrlrejaceceroyifjvar,362345,0,
2021-03-03,aleahlecechjthlacecerdfcecitypp,34124402,0,
2021-03-03,aleahlyryettracecererectsi,25112251,0,
2021-03-03,alearcecaereahcecacecerlnqchxg,32222513,0,
2021-03-03,alearcecyttheyeaceceregyhlp,6522513,0,
2021-03-03,alearcecjjjlyjjacecergcecxsiqh,14022242,0,
2021-03-03,alearcecleetlejacecerioiscrri,4515444,0,
2021-03-03,alearcecleejcecraacecerbhvtmfrp,1414024,0,
2021-03-03,aleahalhceccecrgacecerevohurhb,4102542342,0,
2021-03-03,aleaghertlececacecerhyynkrrj,40870204,0,
2021-03-03,aleagrarhreaacecerfgoiirk,44301244,0,
2021-03-03,aleahtylyalaeacecereyveybg,44441524,0,
2021-03-03,aleaalayalareacecerehnjqirp,12221252,0,
2021-03-03,aleaalhehryycecacecerjithotijxo,3254344,0,
2021-03-03,aleaalytajceceyacecerrrhacechrt,46446,0,
2021-03-03,aleaaljthalrhacecertrebtoh,3223414,0,
2021-03-03,aleaalrjrerlcecacecerjqxxxhtr,4245504,0,
2021-03-03,aleaalltrettlacecerxlvnlhf,1044422,0,
2021-03-03,aleaalljceccecyececaceceraqterahl,10124442,0,
2021-03-03,aleaallaltajaacecerdftebaqu,43125232,0,
2021-03-03,aleahjcecgeyhtacecerreyhiko,51654040,0,
2021-03-03,aleahjcectcecceceeyaceceryhyqtaey,1406440,0,
2021-03-03,aleahjehahrjlacecerqekyircecr,41444212,0,
2021-03-03,aleahjatcechtcechacecervrppkphr,43421441,0,
2021-03-03,aleahjajcecetehacecerysrjhqrm,41412534,0,
2021-03-03,aleahjajcecjhajacecertrrqlfhr,13214141,0,
2021-03-03,aleahjglajayacecerhoudypx,55287122,0,
2021-03-03,aleahjhjcecjacectacecernspepei,3044246,0,
2021-03-03,aleahjhryalhlacecerhmrhjlat,44042511,0,
2021-03-03,aleaheececyhlrlacecerxptextyn,10544255,0,
2021-03-03,aleaheececyhlrlacecerxptextyn,10544255,0,
2021-03-03,aleaheecechcecghaceceroyyelcsh,453424,0,
2021-03-03,aleaheegjalhacecerttdheejc,43434204,0,
2021-03-03,aleahjjreaahlacecernyhbyhjh,34414444,0,
2021-03-03,aleahjjlteaetacecerneyasxch,3402562,0,
2021-03-03,aleahjhljrcecayacecerpkscbfh,71204213,0,
2021-03-03,aleahjrehlretacecerrarprt,125024,0,
2021-03-03,aleahjrtrtjceclaceceruntcechvh,5601044,0,
2021-03-03,aleahjrlyhcecjhaceceratehemsd,5601044,0,
2021-03-03,aleahjlttlhelacecercfrchrvm,5522514,0,
2021-03-03,aleahjlyyytetacecerjlfkag,4434106,0,
2021-03-03,aleahjlhalajeacecerdsofhrhi,4144440,0,
2021-03-03,aleagcecatejjhacecerqtcecyqmrs,1410245,0,
2021-03-03,aleageeaylhlacecerlalhmydv,34245444,0,
2021-03-03,aleageaalehcecacecercytthltb,44432321,0,
2021-03-03,aleagehayhteacecertesrnylr,34144205,0,
2021-03-03,aleagathayrhacecerexqelynh,34125404,0,
2021-03-03,aleagatjrtyaacecerhftceccecdb,41412144,0,
2021-03-03,aleagaeeretlacecerxlhsqd,44412132,0,
2021-03-03,aleagthejlehacecernyelbrrb,1431221,0,
2021-03-03,aleahalcecjcecaatacecernotyhfcr,546615,0,
2021-03-03,aleahalghceccecjacecertybttnr,6442414,0,
2021-03-03,aleahaltaeatlacecerctmihthj,4145601,0,
2021-03-03,aleagjceccechalyaceceroycecydjym,4044212,0,
2021-03-03,aleagjtgjljacecerqrhamcecyh,5452556,0,
2021-03-03,aleaggleljcecacecernyyoyl,401460,0,
2021-03-03,aleaghjtcechtcecacecerydkkthy,41254404,0,
2021-03-03,aleagrhjtalraceceryyhrdlcecs,4145601,0,
2021-03-03,aleagrhlcecrhjacecerhrcecysnu,4446214,0,
2021-03-03,aleagraljjlhacecermykteldy,45440251,0,
2021-03-03,aleaglcecetrtlacecervlhtececrh,51201410,0,
2021-03-03,aleaglalhaceccecacecerlehrexi,643453,0,
2021-03-03,aleagljghjjacecerteotndh,6055524,0,
2021-03-03,aleahrcecegagacecermesxkevr,46544,0,
2021-03-03,aleahrcecelaagacecervrsvbsxq,144464,0,
2021-03-03,aleahrcecjtealtacecervehftmfh,2231514,0,
2021-03-03,aleahrcechcechrhtacecerlccecxbhtb,1052436,0,
2021-03-03,aleahrcecraaleeacecerxkfmdrom,4403644,0,
2021-03-03,aleahrceclhrthaacecerxcdrnhrp,41213043,0,
2021-03-03,aleahrethlhajacecerbdoxurvuh,4414562,0,
2021-03-03,aleahrealrlrhaceceriinrreb,44253432,0,
2021-03-03,aleahrerjlhreacecersceyrhay,1250414,0,
2021-03-03,aleahracectytcecjacecerrereoha,40145254,0,
2021-03-03,aleahracectytcecjacecerrereoha,40145254,0,
2021-03-03,aleahraececrlyhacecerurrxtfio,41432513,0,
2021-03-03,aleahraaerajaacecerkheqitur,461212,0,
2021-03-03,aleahraayyjtlacecervryoqrt,87234331,0,
2021-03-03,aleahrayhryceccecacecerrhyxfryq,54087545,0,
2021-03-03,aleahrhcecyhcecheacecerxprcsuqy,44124342,0,
2021-03-03,aleahrhcecyhcecheacecerxprcsuqy,44124342,0,
2021-03-03,aleahrhltrhryacecerdhkhbee,3252454,0,
2021-03-03,aleahrhljaleeacecercyerseyp,4446451,0,
2021-03-03,aleahrycecryraeacecervkrsnhoy,44330223,0,
2021-03-03,aleahryeehrececacecerbntrlcecrf,4144415,0,
2021-03-03,aleahryjhlececjacecerymkjeaeo,1250414,0,
2021-03-03,aleahrjhjehalacecerrhtprey,4031514,0,
2021-03-03,aleahrjrhltahaceceryayrhery,42521412,0,
2021-03-03,aleahrjlateelacecerurjhmdbc,76242,0,
2021-03-03,aleahraleejacecacecerkhcecbkhfj,12151441,0,
2021-03-03,aleahralaaeececacecerlysjrrmh,4242403,0,
2021-03-03,aleahrhlhcechalacecerrjvolucecr,5621510,0,
2021-03-03,aleahrlalllhtaceceriqytall,4024201,0,
2021-03-03,aleahlceccechcecyceccecacecerkmunihki,4242643,0,
2021-03-03,aleahlcecjlhlrjaceceryipfqcth,4334542,0,
2021-03-03,aleahleheeglacecericicqxfm,40421014,0,
2021-03-03,aleahleglcechlacecerytiyhl,53225424,0,
2021-03-03,aleahlejtlrahacecerrottred,4340104,0,
2021-03-03,aleahlatethjcecacecerhyeyefcecy,44422022,0,
2021-03-03,aleahlaljehaeaceceryprrhfkr,45214442,0,
2021-03-03,aleahlygehreacecercecybrhpl,34144141,0,
2021-03-03,aleahlyhragaacecerrrtchkbo,4465104,0,
2021-03-03,aleahljcechrteraceceruyemhrro,34155441,0,
2021-03-03,aleahleeytegacecerhstrhiv,25114124,0,
2021-03-03,aleahllaleetracecerxcecxylie,723444,0,
2021-03-03,alearcecceccecaleacecacecervyedqexer,52440440,0,
2021-03-03,alearceccecjlahjaacecerjhrrymhl,12128704,0,
2021-03-03,alearcecehalljcecacecerrsbhblr,44122430,0,
2021-03-03,alearcecararjryacecercecxprrprr,14025010,0,
2021-03-03,alearcechtlaltaacecerrajhirr,126444,0,
2021-03-03,alearcechalehlyacecerbfjornm,15415421,0,
2021-03-03,alearcechlathlracecerprceckxhyn,45554154,0,
2021-03-03,alearcecthcechacecaacecerhrviyhqh,44402244,0,
2021-03-03,alearcecthaaljracecerlvvtbydy,45014143,0,
2021-03-03,alearcecthtryececaceceryicecjxajd,55524344,0,
2021-03-03,alearcectreejcectacecerhcecbcprxv,14150513,0,
2021-03-03,alearcectlrhcecrracecerhrslurlt,54424444,0,
2021-03-03,alearcecytraglacecerohiroype,4625022,0,
2021-03-03,alearcecjhalcecrracecerdayehfbr,41414343,0,
2021-03-03,alearcecjteyljhacecerorljjyhq,18742441,0,
2021-03-03,alearcecheerrhjacecerressislr,87874210,0,
2021-03-03,alearceclraltgacecerhrrryqhf,4871432,0,
2021-03-03,aleareacechjlrhaceceragyjhy,4421503,0,
2021-03-03,aleareaelaycectaceceryrpvrrqb,523464,0,
2021-03-03,aleareaharrjeacecercqchjloy,32431287,0,
2021-03-03,alearayyalejhacecerljhcojy,1444434,0,
2021-03-03,aleagcecyaltlyaceceruaccckdp,41425140,0,
2021-03-03,aleaalelcecrrjracecertktqofl,44034514,0,
2021-03-03,aleaalhlhtcecececacecervrbhyckr,43450441,0,
2021-03-03,aleaalyyrltjracecerefryrham,2531544,0,
2021-03-03,aleahjelyjharacecerflhrbore,4242612,0,
2021-03-03,aleahjahrerlaaceceruhctjdxv,43443244,0,
2021-03-03,aleahjtatalrhacecerkvlpicx,36347,0,
2021-03-03,aleahjtreleehacecernsesphe,43344240,0,
2021-03-03,aleahjeececretracecerqicbtkep,1340515,0,
2021-03-03,aleahjhtalarhacecerhrrlpmv,44121304,0,
2021-03-03,aleahjhjjetcechacecermmrrfhry,1876422,0,
2021-03-03,aleahjgerececcecacecerrpxpenah,6122212,0,
2021-03-03,aleahjrcecythtlaceceryakohmy,64144,0,
2021-03-03,aleahjrejajteacecereyhnvdcv,50552234,0,
2021-03-03,aleahjraallyhacecerlcyyefiq,4444404414,0,
2021-03-03,aleahjrlalhcecaacecerchjlrrhc,43440324,0,
2021-03-03,aleagcecacecetaaacecerttrrhxr,44212765,0,
2021-03-03,aleagcecaryyalacecertayfjhmr,725141,0,
2021-03-03,aleagcechjetgacecerlhutqleh,41501015,0,
2021-03-03,aleagcecyacecltyacecerhryyfbnp,2150220,0,
2021-03-03,aleageytryrhacecerteqnpiy,13404441,0,
2021-03-03,aleagaayerjtacecerrhpsrro,1324410,0,
2021-03-03,aleagherejlcecacecerhdehshi,544330,0,
2021-03-03,aleagtyllhehacecerrknytxqr,1326451,0,
2021-03-03,aleagtheaytyacecerhmohceceyha,51202241,0,
2021-03-03,aleahalleagcecacecershkrplhu,42514420,0,
2021-03-03,aleahallrytgacecerfvoeerh,12010414,0,
2021-03-03,aleagjhrajcectacecerrtrbhry,1345413,0,
2021-03-03,aleaghcectrjhjacecercyhrrrel,3325440,0,
2021-03-03,aleaghcecytattacecereqftohyt,42242540,0,
2021-03-03,aleaghthtytlacecerthrrxrrs,6251245,0,
2021-03-03,aleaggjtjejacecerresrvceceb,3441521,0,
2021-03-03,aleahrceceaalhcecaceceryiprrnre,6422514,0,
2021-03-03,aleahreatylytacecerphrshph,4121412,0,
2021-03-03,aleahrahttlejacecerhceceyoemt,54414251,0,
2021-03-03,aleahryyyajajacecerhkskohqr,31440544,0,
2021-03-03,aleahrygalhjacecerghfeeeh,34512202,0,
2021-03-03,aleahrjglearacecerjahdohvi,4434444,0,
2021-03-03,aleahrjlhlahtacecereutysrnb,14022242,0,
2021-03-03,aleahrhelajraacecererfknjg,410443,0,
2021-03-03,aleahrrlalhceccecacecervpmhdlyh,1462402,0,
2021-03-03,aleahlcecyahrjhacecerymstvfrsm,55444144,0,
2021-03-03,aleahlycectherhacecerdriryjx,14342105,0,
2021-03-03,aleahllaejhahacecerxmqxhoil,50424441,0,
2021-03-03,alearcectceceheeeacecerebvtetef,44405224,0,
2021-03-03,alearcecthtryececaceceryicecjxajd,55524344,0,
2021-03-03,alearcecthjaallacecerfejpafh,15143244,0,
2021-03-03,alearcecjhcecallhacecerececxptqk,4141264,0,
2021-03-03,alearcecrceccecetrjacecerfisrldry,4613123,0,
2021-03-03,alearececcecjcecjrtacecerymrnoirv,4532424,0,
2021-03-03,aleaharrrjertacecerxeyyqnhk,43304424,0,
2021-03-03,aleahaltcecylejacecerrirehehq,51344014,0,
2021-03-03,aleahalhtjhtracecerrpqrthqd,44240514,0,
2021-03-03,aleaghlycecaayacecermgnvrr,612421,0,
2021-03-03,aleahttjjhtthacecerevhcmeem,44215332,0,
2021-03-03,aleahtjljgaeacecerrrrutvhb,40414124,0,
2021-03-03,aleahtrryheelaceceronemdrh,43120404,0,
2021-03-03,aleaalcecyealeyacecerxkmuytqu,641523,0,
2021-03-03,aleaalerhalacecacecerepmlonr,10252130,0,
2021-03-03,aleaalatceclgtaceceruyeypjceci,32412402,0,
2021-03-03,aleaalhcecarhcechacecerhxairrem,10442112,0,
2021-03-03,aleaalheeelgaceceryuhcecpgo,43120404,0,
2021-03-03,aleaalhryhrteacecerpbchrser,55140442,0,
2021-03-03,aleaalthejcecrjacecercphcecslms,10205423,0,
2021-03-03,aleaalyarareracecerbrmiqaro,42525034,0,
2021-03-03,aleaalyyrltjracecerefryrham,2531544,0,
2021-03-03,aleaaljtaatececacecertrxkyryt,1414414,0,
2021-03-03,aleaalgahryracecerhvhtjlph,13287042,0,
2021-03-03,aleaalrygcecyhacecernuyarihf,3446101,0,
2021-03-03,aleaalrjerjhcecacecerhalyyreq,14315341,0,
2021-03-03,aleaalrlehjahacecerhqreohr,46234,0,
2021-03-03,aleaallcecteelracecerxoniyhkx,55545241,0,
2021-03-03,aleaallaaltylacecerpcecyfbeit,41443215,0,
2021-03-03,aleaalljceccecyececaceceraqterahl,10124442,0,
2021-03-03,aleaalllyhlrhacecereirhvqnr,41541442,0,
2021-03-03,aleahjcecacecatjcecacecervteotvyq,14331044,0,
2021-03-03,aleahjcecalerayacecerhykjcectq,4245144,0,
2021-03-03,aleahjcectalcecreacecerrllhaos,12422101,0,
2021-03-03,aleahjcecgcecgaaceceryvsrsyyn,42112524,0,
2021-03-03,aleahjcecghagacecerdqtdyjh,31034421,0,
2021-03-03,aleahjcecryrtceceacecerfrraury,12012234,0,
2021-03-03,aleahjcecryrtceceacecerfrraury,12012234,0,
2021-03-03,aleahjececertrtaceceryexrmjve,5150,0,
2021-03-03,aleahjececatcechracecersyhttdbr,4410242,0,
2021-03-03,aleahjeergaaacecertrqhdfec,12541254,0,
2021-03-03,aleahjegcecttlacecervnamhur,54423421,0,
2021-03-03,aleahjehrhrtracecerrenhte,30451870,0,
2021-03-03,aleahjetarythacecerlrjrrqt,44312444,0,
2021-03-03,aleahjejcecargacecerrsreejom,4206434,0,
2021-03-03,aleahjerljcecalacecerrpoimcmd,15441410,0,
2021-03-03,aleahjaceccecralhaceceruepdcyfa,15221412,0,
2021-03-03,aleahjalgjjhacecergjhthjr,41244253,0,
2021-03-03,aleahjalhrrrracecersbvmxhef,41213043,0,
2021-03-03,aleahjhejatraacecerbtmrjhnrb,12212404,0,
2021-03-03,aleahjhatjellacecervhirefrd,605545,0,
2021-03-03,aleahjheealyhacecerymtcpkr,45120241,0,
2021-03-03,aleahjtacecjlylacecerhtttyfhi,5454214,0,
2021-03-03,aleahjtacecjlylacecerhtttyfhi,5454214,0,
2021-03-03,aleahjtatalrhacecerkvlpicx,36347,0,
2021-03-03,aleahjttarelracecertnhonodm,3140206,0,
2021-03-03,aleahjttgahtaceceruqrollnr,4310442,0,
2021-03-03,aleahjtylcecceccecjacecerupmhxroe,42533450,0,
2021-03-03,aleahjtylcecceccecjacecerupmhxroe,42533450,0,
2021-03-03,aleahjtaletcecjacecerlxatbsbf,453424,0,
2021-03-03,aleaheececcectaceceacecerredhnvtm,40125515,0,
2021-03-03,aleaheececeeartacecerhyohchihu,144632,0,
2021-03-03,aleaheececeeartacecerhyohchihu,144632,0,
2021-03-03,aleaheecechcecghaceceroyyelcsh,453424,0,
2021-03-03,aleaheehrljrhaceceronrqaqen,3414452,0,
2021-03-03,aleaheehrljrhaceceronrqaqen,3414452,0,
2021-03-03,aleaheetayyeeacecerypylgmc,515514,0,
2021-03-03,aleaheeytgacecacecerytykrrcect,42421234,0,
2021-03-03,aleaheeytgacecacecerytykrrcect,42421234,0,
2021-03-03,aleaheegjalhacecerttdheejc,43434204,0,
2021-03-03,aleaheehjjellacecerprylrenn,2141504,0,
2021-03-03,aleaheeragalacecerybrrtheh,42434251,0,
2021-03-03,aleaheerjthcecyacecerroyeyxeq,20460,0,
2021-03-03,aleaheellyryhacecerhfioiuhf,4513251,0,
2021-03-03,aleahjjcectylrhacecerdefprrvv,45425152,0,
2021-03-03,aleahjjettareacecerdtmkruth,15187252,0,
2021-03-03,aleahjjattjgacecerletuqkp,10402422,0,
2021-03-03,aleahjjtlltjeacecerhmyeohrb,44313301,0,
2021-03-03,aleahjeececretracecerqicbtkep,1340515,0,
2021-03-03,aleahjjjhtcecthacecerfeyrrhfk,141227,0,
2021-03-03,aleahjjeeeryyacecerbraeryu,346120,0,
2021-03-03,aleahjjjralljaceceruhnhjyl,4436541,0,
2021-03-03,aleahjjhteghacecerceclyxhfg,51870440,0,
2021-03-03,aleahjjlrrtcecaacecerhxvkrjr,8714610,0,
2021-03-03,aleahjhececetaraceceryjhefcecor,40521334,0,
2021-03-03,aleahjhajarryacecerrtrnqay,124462,0,
2021-03-03,aleahjggececaacecerjrrchmvi,43213454,0,
2021-03-03,aleahjgrececrhacecertvrtynrt,3624522,0,
2021-03-03,aleahjalhcechlyacecerrrnxrdbs,1487041,0,
2021-03-03,aleahjalyyttyaceceryhiygrr,3444214,0,
2021-03-03,aleahjhjaeaeracecervrfkejlh,33414012,0,
2021-03-03,aleahjhjjetcechacecermmrrfhry,1876422,0,
2021-03-03,aleahjgerececcecacecerrpxpenah,6122212,0,
2021-03-03,aleahjhltllhlacecerhthxmbn,41028724,0,
2021-03-03,aleahjraletejacecerfsjkudrs,4433444,0,
2021-03-03,aleahjraletejacecerfsjkudrs,4433444,0,
2021-03-03,aleahjrtytjehacecerchukiocecm,5412655,0,
2021-03-03,aleahjrhalghacecerucectlyob,4465254,0,
2021-03-03,aleahjrrttjhcecacecervyopdeb,3442344,0,
2021-03-03,aleahjrrtyleracecerenykjtc,4052511,0,
2021-03-03,aleahjrrtyleracecerenykjtc,4052511,0,
2021-03-03,aleahjrrtyleracecerenykjtc,4052511,0,
2021-03-03,aleahjrlalhcecaacecerchjlrrhc,43440324,0,
2021-03-03,aleahjlejhrcecaacecerxtrgrt,1444215,0,
2021-03-03,aleahjltyethaacecerrucyptri,31234422,0,
2021-03-03,aleahjltalyceceacecerexhcceccecid,246320,0,
2021-03-03,aleahjlyyytetacecerjlfkag,4434106,0,
2021-03-03,aleahjlhalajeacecerdsofhrhi,4144440,0,
2021-03-03,aleahjlgcecracecacecerroxeuroy,51242442,0,
2021-03-03,aleahjlgcecracecacecerroxeuroy,51242442,0,
2021-03-03,aleagcecaryyalacecertayfjhmr,725141,0,
2021-03-03,aleagcecarrhalacecerhxesxuup,14154225,0,
2021-03-03,aleagcecaleeececacecertturlpye,1414321,0,
2021-03-03,aleagcecyhtttaaceceririhrhy,44124421,0,
2021-03-03,aleagcecyteejaacecerartdhrtc,5023602,0,
2021-03-03,aleagcecrrlagacecerrysuryro,14012224,0,
2021-03-03,aleagcecllthrtacecerrxyybq,1442213,0,
2021-03-03,aleagececahllyacecerkcechlyrcecr,41213043,0,
2021-03-03,aleageayhtcecjacecercecahyuehr,87321024,0,
2021-03-03,aleagehcecygtacecerqrmhyyrs,44232312,0,
